student_id,race_ethn,gender,days_present,days_absent,home_address
0923d31c6b05,white,female,177,1,4945 N MILWAUKEE AVE CHICAGO IL 60630
0924674eab8b,white,female,176,2,1971 W 111TH ST IL 60643
093b6cf241f6,white,female,178,0,3146 W 63RD ST CHICAGO IL 60629
09404d9a5622,hispanic,female,177,1,4406 S PULASKI RD CHICAGO IL 60632
094590265500,white,male,177,1,700 N MICHIGAN AVE CHICAGO IL 60611
0946aa5ff1fb,black,female,177,1,600 S WABASH AVE CHICAGO IL 60605
0956c6e2a80f,hispanic,male,176,2,823 W EASTMAN ST CHICAGO IL 60642
0956c9e7f4d9,white,male,175,3,3124 N CENTRAL AVE CHICAGO IL 60634
095b618ca8d5,white,female,176,2,657 W 31ST ST CHICAGO IL 60616
0961606dc6c3,white,female,176,2,2204 N CLYBOURN AVE CHICAGO IL 60614 
096873649232,white,female,177,1,1337 W TAYLOR ST CHICAGO IL 60607
0970f099865c,white,female,176,2,3555 N BROADWAY CHICAGO 60657
0979e7de299c,white,female,176,2,4833 N FRANCISCO AVE IL 60625
097d7901e09c,hispanic,male,175,3,5611 N CLARK ST CHICAGO IL 60660
098dbffd4c08,white,male,177,1,65 W JACKSON BLVD CHICAGO IL 60604
099e02e4d26e,white,male,177,1,5415 S Union(700W) AVE CHICAGO IL 60609
09a245ff07cf,white,male,177,1,3551 W ROOSEVELT RD CHICAGO IL 60624
09a6cfa8a6b9,white,female,177,1,806 W WEBSTER AVE CHICAGO IL 60614
09a74483ed60,white,male,177,1,1013 W Webster AVE CHICAGO IL 60614
09bf93313293,asian,male,176,2,6059 N LINCOLN AVE CHICAGO IL 60659
09d1d1c99394,white,male,175,3,5845 S ARCHER AVE CHICAGO IL 60638
09de30a4293f,white,male,177,1,1858 W 63RD ST CHICAGO IL 60636
09e4f86352d2,hispanic,female,176,2, IL NA
09ea89f63260,white,female,177,1,4738 N KEDZIE AVE CHICAGO IL 60625
09f3b7a6aaad,white,male,176,2,1800 S RACINE AVE CHICAGO IL 60608
09f3fac5bfcc,asian,female,175,3,7460 W Addison ST CHICAGO IL 60634
09f466669caf,white,female,176,2,1558 W 69TH ST CHICAGO IL 60636
09f642120fcd,white,female,177,1,2739 W DIVISION ST CHICAGO IL 60622
09fb415e8c32,asian,female,176,2,9811 S Lowe (632W) CHICAGO IL 60628
0a0ed047c280,black,male,177,1,5601 S HARLEM AVE CHICAGO IL 60638
0a210c190a86,white,male,177,1,2900 W DEVON AVE CHICAGO IL 60659
0a2185e12d72,white,female,177,1,4725 S CICERO AVE CHICAGO IL 60632
0a2f83cf776b,black,male,176,2,11652 S WESTERN AVE CHICAGO IL 60643
0a3b96fc6832,white,male,176,2,1 W GRAND AVE CHICAGO IL 60654
0a421aef1c43,hispanic,female,176,2,6400 W FULLERTON AVE CHICAGO IL 60707 
0a4bab7084b8,black,male,176,2,6404 N CALIFORNIA AVE CHICAGO IL 60645
0a4bce38cecf,hispanic,male,177,1,5115 N MONTCLARE AVE IL 60656
0a521c7ec1d9,white,male,177,1,5146 N CLARK ST CHICAGO IL
0a5b35d8f3c3,hispanic,male,175,3,2433-35 W DEVON AVE CHICAGO IL 60659
0a6f6cb74254,white,male,177,1,6261-6265 N LINCOLN AVE CHICAGO IL 60659
0a74ea97cf8f,white,female,177,1,8159 S CICERO AVE CHICAGO IL 60652
0a7920177541,hispanic,male,176,2,3020 N LAMON CHICAGO IL 60641
0a8e0c90fb54,white,male,176,2,3901 N RIDGEWAY AVE CHICAGO IL 60618
0a9f9860d1e2,white,male,176,2,3056 N MILWAUKEE AVE IL 60618
0aa4b54c0241,black,female,176,2,755 W NORTH AVE CHICAGO IL
0aa763a5da7e,hispanic,male,176,2,7836 S WESTERN AVE CHICAGO IL 60620
0aa952dab34c,asian,female,177,1,1053 W 103RD ST IL 60643
0aaa1d41ece1,white,male,177,1,2311 W LAWRENCE AVE CHICAGO IL 60625
0abca32a93f2,white,female,177,1,3651 N SOUTHPORT AVE CHICAGO IL 60613
0ac047bc4554,hispanic,female,176,2,7510 N ASHLAND AVE CHICAGO IL 60626
0acd738fb4f7,white,male,177,1,5330 W BELMONT AVE CHICAGO IL 60641
0acdddaf7371,white,male,177,1,7020 W GRAND AVE IL 60707
0ace8b24a46d,white,male,177,1,4019 N DAMEN AVE CHICAGO IL 60618
0ad95c6cddbe,black,female,176,2,810 W RANDOLPH ST CHICAGO IL 60607 
0ade8c5a6bc2,black,female,173,5,7205 S HALSTED ST CHICAGO IL 60621
0aeac1997fc1,white,male,177,1,4113 W LAWRENCE AVE CHICAGO 60630
0af0b40de9b5,white,female,178,0,2547 W 111TH ST CHICAGO IL 60655
0afb54e8d966,white,female,176,2,1025 W SUNNYSIDE AVE CHICAGO IL
0afc9f60ea65,white,male,173,5,3010 S HALSTED ST CHICAGO IL 60608
0b0ca3610545,black,male,176,2,4325-4343 N RAVENSWOOD AVE CHICAGO IL 60613
0b0f6bd14066,hispanic,female,176,2,1758 W GRAND AVE CHICAGO IL 60622
0b3306772d16,white,female,177,1,2300 S DAMEN AVE CHICAGO IL 60608
0b3924b5d3d4,black,female,176,2,56 E JACKSON BLVD CHICAGO 60604
0b3b97fcc762,white,female,175,3,6744 N SHERIDAN RD CHICAGO IL 60626
0b436c265aa5,white,female,177,1,105 W MADISON ST CHICAGO IL 60602
0b4805d836f5,white,female,176,2,1824 S WOOD ST IL 60608
0b4bdd806d60,white,male,177,1,3401 N CALIFORNIA AVE CHICAGO 60618
0b52994e1391,hispanic,female,172,6,2148 W CHICAGO AVE CHICAGO IL 60622
0b541cbf9f73,hispanic,female,170,8,1 N OGDEN AVE CHICAGO IL 60607
0b56ab797f87,white,female,177,1,2909-2911 N SHEFFIELD AVE CHICAGO IL 60657
0b5b7293d9cf,black,female,176,2,6216 S ARCHER AVE CHICAGO IL 60638
0b666b888d3b,white,female,175,3,1632 W HOWARD ST CHICAGO IL 60626
0b66b321d4e4,hispanic,male,176,2,5120 N BROADWAY CHICAGO IL 60640
0b67d52fe1c2,hispanic,male,175,3,1953 N CLYBOURN AVE CHICAGO IL 60614
0b6f2b772140,white,female,177,1,2322-2324 W TAYLOR ST CHICAGO IL 60612
0b74abcbe99d,hispanic,female,177,1,7617 S COTTAGE GROVE AVE CHICAGO IL 60619
0b752a5345f4,white,female,177,1,1251-1259 W TAYLOR ST CHICAGO IL 60607
0b9291860182,white,female,176,2,3576 N MILWAUKEE AVE CHICAGO IL 60641
0ba97baff95c,hispanic,male,177,1,22 W HUBBARD ST CHICAGO IL 60654
0bae3adbd4af,white,male,177,1,1339 S HALSTED ST CHICAGO IL 60607
0bb4451f9347,white,female,177,1,1935 N SEDGWICK ST CHICAGO IL 60614
0bb917b8bf81,black,male,177,1,55 E JACKSON BLVD CHICAGO IL 60604
0bba671bad0e,white,female,176,2,3515 N CLARK ST CHICAGO IL 60657
0bbaa1e9d012,asian,male,178,0,1959 W CHICAGO AVE CHICAGO IL 60622
0bbb56123089,white,female,177,1,1951 W 19TH ST CHICAGO IL 60608
0bbe090a0e5f,white,male,176,2,6944 W BELMONT AVE CHICAGO IL 60634
0bbebd761c9a,white,female,176,2,4358 W 51ST ST CHICAGO IL 60632
0bc1f46c28e7,asian,male,177,1,3446-3458 W FULLERTON AVE CHICAGO IL 60647
0bc78441e369,white,male,175,3,3204 S ASHLAND AVE CHICAGO IL 60608
0bced4d1e6ef,white,male,177,1,1322 S HALSTED ST CHICAGO IL 60607
0bd5c8c40fc5,white,female,177,1,7059 S SOUTH SHORE DR CHICAGO IL 60649
0bdb93a3a878,white,male,177,1,1118 W 69TH ST CHICAGO IL 60621
0bdf93ce15e3,white,male,177,1,6900 S STONY ISLAND AVE CHICAGO IL 60649
0be00acf1845,black,female,176,2,5828 N LINCOLN AVE CHICAGO IL 60659
0be77d2ec2c3,black,female,169,9,958 W DIVERSEY PKWY CHICAGO IL 60614
0be8689e6a6d,white,female,177,1,283 N PULASKI RD CHICAGO IL 60624
0bea9e9d1523,white,male,176,2,1900 S PRAIRIE AVE CHICAGO IL 60616
0bf818f920f8,white,male,176,2,2460 N CLARK ST CHICAGO IL 60614
0bfc26a7799e,white,female,176,2,2333 N MILWAUKEE AVE BLDG 1STFL.& BSMT. IL 60647
0c0029079059,black,female,176,2,1901 W 87TH ST CHICAGO IL 60620
0c055d83bdca,white,female,176,2,6242 S WESTERN AVE CHICAGO IL 60636
0c191d611e3f,white,female,176,2,2501 W CERMAK RD CHICAGO IL 60608
0c2ab6841a75,hispanic,female,177,1,5932 W GUNNISON ST CHICAGO IL 60630
0c3b74535873,white,female,175,3,446-452 E 103RD ST IL 60628
0c4015a84f38,white,male,176,2,1458 S CANAL ST IL 60607
0c439628c864,white,male,176,2,4934 S Wabash (45E) (C/Shabazz) CHICAGO IL 60615
0c4dcc9e5960,white,female,176,2,3401 W ARMITAGE AVE CHICAGO IL
0c664e9c1c30,black,male,176,2,2130 S WENTWORTH AVE CHICAGO IL 60616
0c81aee68488,white,female,177,1,160-164 E SUPERIOR ST CHICAGO IL 60611
0c8c41f1a366,hispanic,female,175,3,1723 W 35TH ST CHICAGO IL 60609
0c8d9fd8ecd6,white,male,175,3,5857 W LAWRENCE AVE CHICAGO IL 60630
0c920a76a4ce,white,male,176,2,50 W RANDOLPH ST CHICAGO IL 60601
0c948b17d369,black,male,177,1,22 E HUBBARD ST CHICAGO IL 60611
0c950707fce5,hispanic,male,176,2,3448 E 118TH ST CHICAGO IL 60617
0c9a8472839c,white,female,175,3,828 S Wabash AVE CHICAGO IL 60605
0c9ac43c662c,white,male,176,2,2501 W Addison ST CHICAGO IL 60618
0c9cc0bb1ddc,white,male,177,1,6125 W BELMONT AVE IL 60634
0ca25f912c9f,white,male,177,1,2806 N CLARK ST CHICAGO IL 60657
0caa5c1d41f8,white,male,177,1,4910 W ADDISON ST CHICAGO IL 60641
0cb47fde35aa,white,female,176,2,5319 W DIVERSEY AVE CHICAGO IL 60639
0cb5d42ccee0,hispanic,female,176,2,7428 N ROGERS AVE CHICAGO IL 60626
0cc30b3939a9,white,female,176,2,1103 W Grand AVE CHICAGO IL 60642
0cc63338520a,white,female,177,1,3337 W BELMONT AVE CHICAGO IL 60618
0cc8e86aaf83,hispanic,female,170,8,10343 S HALSTED ST CHICAGO IL 60628
0ccb21369ab4,white,male,176,2,1217-1219 W FULLERTON AVE CHICAGO IL 60614
0cccf3e93278,white,male,177,1,330 N STATE ST CHICAGO IL 60610
0cd149bed746,white,male,177,1,432 E 87TH ST CHICAGO IL 60619
0cd94f389932,white,male,176,2,1800-1806 W IRVING PARK RD IL 60613
0ce3423b26da,white,male,176,2,1335 W MORSE AVE CHICAGO IL 60626
0cea9dde578d,white,male,177,1,517-519 N HALSTED ST CHICAGO IL 60642
0ceaa0b16c70,white,male,177,1,4117 S ASHLAND AVE CHICAGO IL 60609
0cef03f0a167,white,female,177,1,3611-3617 N BROADWAY CHICAGO IL 60613
0cf3ff6e52db,white,female,177,1,1959 W MONTROSE AVE CHICAGO IL 60613
0cf50cdd6664,white,female,176,2,2200 N Hamlin AVE CHICAGO IL 60647
0cf75b368ac4,hispanic,female,177,1,333 N DEARBORN ST CHICAGO IL 60654
0cfc2dba9c41,white,female,177,1,5207 N CLARK ST CHICAGO IL 60640
0d079615dbec,white,female,177,1,129 E 103RD ST CHICAGO IL 60628
0d0876681999,white,male,175,3,3319 N Clifton AVE IL 60657
0d09d97227bf,black,female,176,2,623 S WABASH AVE CHICAGO IL 60605
0d1af8925b18,white,male,174,4,1707 W Morse AVE CHICAGO IL 60626
0d2842b2da25,hispanic,male,177,1,5914 W LAWRENCE AVE CHICAGO IL 60630
0d3c766c15b9,white,male,177,1,550 W JACKSON BLVD CHICAGO IL 60661
0d57ef814b04,black,male,176,2,1501 N Greenview ST CHICAGO IL 60622
0d60b68bf325,white,female,175,3,1841 W DEVON AVE CHICAGO IL 60660
0d623ed57150,hispanic,female,177,1,3018-3020 N Cicero AVE CHICAGO IL 60641
0d6eb95e8447,white,male,176,2,939 N ASHLAND AVE CHICAGO IL 60622
0d7347aa656d,white,female,176,2,2225 W Devon AVE CHICAGO IL 60659
0d7686bd9b40,white,male,176,2,4328 S ARCHER AVE CHICAGO IL 60632
0d9c8a52a363,black,female,176,2,7660 S HALSTED ST CHICAGO IL 60620
0dabadea19e6,white,male,176,2,2959 W BELMONT AVE CHICAGO IL 60618
0db3046f61e3,white,female,177,1,124 E 35TH ST. CHICAGO IL 60616
0db479456ab8,white,male,177,1,2455-2457 E 79TH ST CHICAGO IL 60649
0dbb6590b199,white,female,177,1,33 N LA SALLE ST CHICAGO IL 60602
0dc05e82c1c9,white,female,175,3,7831 S Prairie (300E) CHICAGO IL 60619
0dc6283a8195,black,female,176,2,6120-6122 N BROADWAY CHICAGO IL 60660
0dcb78610006,white,male,175,3,1058 W POLK ST CHICAGO IL 60607
0dcf20de0d3c,white,female,177,1,515 N STATE ST CHICAGO IL 60654
0dcf4b8cac46,white,male,176,2,4312 W 55TH ST CHICAGO IL 60632
0dd3e0709ff5,white,female,177,1,5300 N CLARK ST CHICAGO IL 60640
0dd8325ae84e,black,female,176,2,3704 W 55th ST CHICAGO IL 60632
0ddd424b4a9e,white,female,177,1,2955 W 59TH ST CHICAGO IL 60629
0de20e87ee01,white,female,177,1,7901 S WENTWORTH AVE CHICAGO IL 60620
0df772258240,white,female,177,1,404 N WABASH AVE CHICAGO IL 60611
0e07485f4f75,white,female,176,2,1542 N DAMEN AVE CHICAGO IL 60622
0e14bae5a66e,white,male,175,3,2242 W LAWRENCE AVE CHICAGO IL 60625
0e1b91ac7eff,black,male,175,3,2943 W IRVING PARK RD CHICAGO IL 60618
0e1e72106d7e,asian,female,174,4,3459 W 59th ST CHICAGO IL 60629
0e2476479a9d,black,female,175,3,7158 S WESTERN AVE CHICAGO IL 60636
0e298469f2fd,white,male,177,1,3124 W 25TH ST CHICAGO IL 60623
0e3b1f6eb098,white,male,176,2,5524 W North AVE CHICAGO IL 60639
0e45c4b49b55,white,female,177,1,5625 N McVicker (6032W) CHICAGO IL 60646
0e45cd0d7ec4,black,male,177,1,745 N WELLS ST CHICAGO IL 60654
0e50558b4204,hispanic,male,176,2,612 N WELLS ST CHICAGO IL 60654
0e55448a175b,white,female,176,2,2020 W DIVISION ST CHICAGO IL 60622
0e5618f70fdc,white,female,176,2,3100 W DEVON AVE CHICAGO IL 60659
0e59e658930d,white,male,175,3,4320 W Fifth Ave (800S) CHICAGO IL 60624
0e5e5e03ecbb,white,male,177,1,2100 W BELMONT AVE CHICAGO IL 60618
0e66df1c9642,black,female,176,2,6024 W Warwick CHICAGO IL 60634
0e6e669544ae,white,male,177,1,166 N WABASH AVE CHICAGO IL 60601
0e6f684e4c2a,white,female,177,1,4848 N WINTHROP AVE CHICAGO IL 60640
0e8787360f0d,white,female,177,1,10658 S STATE ST CHICAGO IL 60628
0e90adb9f76a,black,female,177,1,5733 S KEDZIE AVE CHICAGO IL 60629
0e90f40db97f,white,male,175,3,1546 W CHICAGO AVE CHICAGO IL 60642
0e9904e83876,asian,male,176,2,304 W HUBBARD ST CHICAGO IL 60654
0e9b37bd1a8c,black,male,175,3,2601 W 80th ST CHICAGO IL 60652
0ea04dd1de88,white,female,176,2,308 W 33RD ST CHICAGO IL 60616
0ea063cc0837,white,male,176,2,1658 W BELMONT AVE CHICAGO IL 60657
0ea2a05fb066,white,female,176,2,6647 N CLARK ST CHICAGO IL 60626
0ea4defa39ec,black,female,176,2,1102 W WEBSTER AVE CHICAGO IL 60614
0ea7c1611368,white,female,177,1,1840 N DAMEN AVE CHICAGO IL 60647
0eaae7afa49c,asian,male,176,2,3851 S MICHIGAN AVE CHICAGO IL 60653
0eb1a04c2823,white,female,177,1,6648 S COTTAGE GROVE AVE CHICAGO IL 60637
0eb64db42144,white,female,177,1,2728 S Kostner CHICAGO IL 60623
0eb855d3f441,black,male,174,4,1426 W BIRCHWOOD AVE CHICAGO IL 60626
0ebad98e73e9,white,female,177,1,2712 N LARAMIE AVE CHICAGO IL 60639
0ebb3a1c435a,white,male,177,1,1137 W 51ST ST IL 60609
0ed364d19882,white,female,177,1,228-230 W KINZIE ST CHICAGO IL 60654
0ed92ac732dd,white,female,177,1,6107 S ARCHER AVE CHICAGO IL 60638
0eda2facd988,white,male,177,1,1140 W 66TH ST CHICAGO IL 60621
0edf74974828,white,male,177,1,1351 W ADDISON ST CHICAGO IL 60613
0eecb166b28d,hispanic,female,177,1,1652 W HOWARD ST CHICAGO IL 60626
0ef085d04636,white,female,177,1,1402 N ASHLAND AVE CHICAGO IL 60622
0ef0fcefdddf,white,female,177,1,6237 S HALSTED PKWY CHICAGO IL 60621
0ef7a45e75fe,hispanic,female,176,2,2215-2217 N HALSTED ST CHICAGO IL 60614
0ef82bb56908,white,female,177,1,2619 N CLARK ST CHICAGO IL 60614'
0f13a825d826,white,female,176,2,3752 N BROADWAY CHICAGO IL 60613'
0f1aa05e5b49,white,female,175,3,3435 W VAN BUREN CHICAGO IL 60624'
0f29be123b5f,white,male,176,2,1964 N SHEFFIELD AVE CHICAGO IL 60614
0f3182af9484,white,female,176,2,401 S STATE ST CHICAGO IL 60605'
0f4f311b31be,white,male,177,1,2189 W BOWLER ST CHICAGO IL 60612
0f4f5994bccd,hispanic,female,177,1,431 N Troy (3132W) CHICAGO IL 60612'
0f50f7aa468b,asian,male,177,1,7600 S JEFFERY BLVD CHICAGO IL 60649
0f519790e6fe,black,female,175,3,5060B N SHERIDAN RD CHICAGO IL 60640'
0f5431277648,white,female,177,1,560 W VAN BUREN ST CHICAGO IL 60607
0f5853b8de60,hispanic,male,175,3,6349 N CLARK ST CHICAGO IL 60660
0f5ada5f26bd,hispanic,female,177,1,4348 N ELSTON AVE IL 60641
0f5db7cef926,black,male,177,1,1241 N CLYBOURN AVE CHICAGO IL 60610
0f617f4c09ca,hispanic,female,176,2,6302 S HALSTED ST IL 60621
0f6617b7c9b9,white,male,176,2,117 S CLINTON ST CHICAGO IL 60661
0f669b728312,asian,female,177,1,2 E ONTARIO ST CHICAGO IL 60611
0f70ed2be3d3,white,male,177,1,2725 S Kolin AVE IL 60623
0f749c4f6a00,white,female,176,2,6740 N OLIPHANT AVE CHICAGO IL 60631
0f762710d62d,white,male,177,1,4750 N SHERIDAN RD CHICAGO 60640
0f7925e3718b,black,male,177,1,10041 S Union (700W) CHICAGO IL 60628
0f794901f962,white,male,175,3,3001 S HALSTED ST CHICAGO 60608
0f7bb1d28ec9,white,female,176,2,156 W 95TH ST CHICAGO IL 60628
0f8385ae5978,hispanic,female,176,2,15 S CICERO AVE CHICAGO IL 60644
0f913fd166e3,white,female,176,2,5553-57 N CLARK ST CHICAGO IL 60640
0f9382b51aa7,white,female,177,1,2347 S Wabash (45E) CHICAGO IL 60616
0fa4ce1a189d,hispanic,female,176,2,1766 W 95TH ST CHICAGO IL 60643
0fc30b84a3a0,white,male,176,2,3200 W ROOSEVELT RD CHICAGO IL 60624
0fc6e180cfc2,hispanic,female,174,4,554 W PERSHING RD CHICAGO IL 60609
0fce281ab9d7,white,male,177,1,4863 N BROADWAY CHICAGO IL 60640
0fce958b93dc,white,male,177,1,215 W JACKSON BLVD CHICAGO IL 60606
0fe25536df60,white,female,176,2,10 E JACKSON BLVD CHICAGO IL 60604
0ff90a10a26d,white,female,177,1,2510 S Kildare (4300W) CHICAGO IL 60623
0fffd1195c45,white,male,176,2,840 W RANDOLPH ST CHICAGO IL 60607
1002d30de3e2,white,male,176,2,957 W GRACE ST CHICAGO IL 60613
1003d507a4b2,white,female,177,1,3200 S Calumet (334E) CHICAGO IL 60616
1007e5c26e87,white,male,175,3,5200-5202 W WASHINGTON BLVD CHICAGO IL 60644
100c3a2b395d,hispanic,male,176,2,2009 W ROSCOE ST CHICAGO IL 60618
100e19cecf1b,white,male,176,2,10854 S WESTERN AVE CHICAGO IL
1016156bffb0,black,male,175,3,4429 W DIVERSEY AVE CHICAGO IL 60639
101de16b3380,white,male,176,2,3800 W 103RD ST CHICAGO IL 60655
10239722779a,white,male,177,1,1111 N WELLS ST CHICAGO IL 60610
102445ad72a0,white,female,176,2,75 W ELM ST CHICAGO IL 60610
10259729e530,white,male,176,2,4431 N CLIFTON IL 60640
1027098c7d2b,white,male,178,0,500 N FRANKLIN ST CHICAGO IL 60654
102df3a9f8bd,white,male,175,3,4500 S wallace AVE CHICAGO IL 60609
10314a71c6c6,white,male,175,3,539 N DEARBORN ST CHICAGO IL 60610
103a5885679e,hispanic,female,176,2,2150 W HARRISON ST CHICAGO IL 60612
103fd41083ba,black,female,176,2,3240 N PULASKI RD CHICAGO IL 60641
1045a1de0fb9,hispanic,female,175,3,5911 N LINCOLN AVE CHICAGO IL 60659
1047f32f6838,white,female,177,1,4148 W 26th ST BLDG CHICAGO IL 60623
1.0499E+11,white,female,177,1,109 - 111 W VAN BUREN ST CHICAGO IL 60605
10542bc7af5c,black,male,174,4,806- 808 E 79TH ST CHICAGO IL 60619
105708792d68,white,male,175,3,1223 N MILWAUKEE AVE CHICAGO IL 60642
105a59a48093,asian,male,177,1,2800 W LAWRENCE AVE CHICAGO IL 60625
106b2e8b44ca,black,female,173,5,11605 S PRAIRIE AVE CHICAGO IL 60628
10727b5d73a6,white,male,177,1,750 S CLINTON ST CHICAGO IL 60607
1072f0f34252,white,male,177,1,2448-2450 N CLARK ST CHICAGO IL 60614
10758a818e2d,black,female,177,1,5750 N CALIFORNIA AVE CHICAGO IL 60659
107cfdab9fe7,hispanic,male,177,1,306 E 75TH ST IL 60619
108738ef8af8,white,male,177,1,3542 W SUNNYSIDE AVE CHICAGO IL 60625
1088a8658526,white,female,176,2,6333 W Bloomingdale CHICAGO IL 60639
10908fd3dd59,white,male,175,3,2435 S WESTERN AVE CHICAGO IL 60608
10923690be4f,black,male,176,2,3711 W MONTROSE AVE CHICAGO IL 60618
109c14e6c139,white,male,177,1,4250 N ST. LOUIS AVE CHICAGO IL 60618
109c928512a1,black,male,177,1,1864 S BLUE ISLAND AVE CHICAGO IL 60608
10b2e8087439,hispanic,female,177,1,1611 W HARRISON ST CHICAGO IL 60612
10c1871375fe,white,male,177,1,8506-8514 S ASHLAND AVE CHICAGO IL 60620
10c6ee84b2b6,white,female,176,2,3259 W 63RD ST CHICAGO IL 60629
10c8f26d1951,black,male,176,2,1901 S Racine AVE IL 60608
10d8924a435d,hispanic,female,177,1,1915 S Federal St. (60W) CHICAGO IL 60616
10deface43fb,white,female,176,2,6214 N WESTERN AVE CHICAGO IL 60659
10e402117b3f,white,female,177,1,124 W 95TH ST CHICAGO IL 60628
10eb28af268e,asian,male,176,2,565 W DIVERSEY PKWY CHICAGO IL 60614
10eebb86eafe,white,male,177,1,3344 W 79TH ST CHICAGO IL 60652
10f1c965172d,asian,male,177,1,3443 N SHEFFIELD AVE CHICAGO IL 60657
10fe0b1d5cb0,white,female,176,2,11500 S Halsted ST CHICAGO IL 60628
10ff9e4ccb49,hispanic,male,176,2,4023 S ARCHER AVE CHICAGO IL 60632
1105893fa61c,white,male,177,1,1801 W 95TH ST CHICAGO IL 60643
11062c37f233,white,female,176,2,543-551 N OGDEN AVE CHICAGO IL 60642
11076e3605f9,asian,male,177,1,935 W WEBSTER AVE CHICAGO IL 60614
110cc87af8d0,hispanic,male,177,1,3156 N AUSTIN AVE CHICAGO IL 60634
11100fd48b5c,white,female,177,1,3434 W 77th ST CHICAGO IL 60652
11185a375483,white,female,177,1,1028 W DIVERSEY PKWY CHICAGO IL 60614
112d2fb53e04,white,female,177,1,3820 N SPAULDING AVE CHICAGO IL 60618
112e42e47643,white,male,176,2,3135 N CICERO AVE IL 60641
113298dc0ffd,white,female,176,2,2901 N ASHLAND AVE CHICAGO IL 60657
113a0f9f01f6,asian,male,176,2,3001 S KOMENSKY AVE CHICAGO IL 60623
113aa186326f,asian,female,176,2,1108 W LAWRENCE AVE CHICAGO 60640
113b276722aa,white,female,177,1,1900 N KARLOV AVE CHICAGO IL 60639
113bc8e00a59,white,male,177,1,3046 W CERMAK RD CHICAGO IL 60623
113d38a3a7d9,black,female,176,2,3441 W LAWRENCE AVE CHICAGO IL
1140714d2b5c,hispanic,female,176,2,650 E 85th St (8500S) CHICAGO IL 60619
114939748a46,black,male,174,4,1525 N CLARK ST CHICAGO IL 60610
1151bad27924,hispanic,female,175,3,215 W NORTH AVE CHICAGO IL 60610
117961dbc4dc,white,male,176,2,3330 N Lockwood ST CHICAGO IL 60641
1188ce768501,white,male,176,2,2051 W 63RD ST IL 60636
118d87cb8b24,asian,female,177,1,1615 S CLARK ST CHICAGO IL 60616
11a819052df1,white,male,177,1,5310 W DEVON AVE CHICAGO IL 60646
11aeb3f9ac53,hispanic,male,173,5,3700 S INDIANA AVE CHICAGO IL 60653
11c0cc7399a2,white,female,176,2,2415 W 79TH ST CHICAGO IL 60652
11c5ccda39ae,white,male,177,1,2418 N ASHLAND AVE CHICAGO IL 60614
11c872970d4c,white,male,177,1,3033 N ASHLAND AVE CHICAGO IL 60657
11d02bdef835,black,male,176,2,2414-2416 W 47TH ST CHICAGO IL 60632
11d292cbc16b,white,female,176,2,6410-12 N CLAREMONT AVE CHICAGO IL 60645
11db179dda60,white,female,176,2,111 S MORGAN ST CHICAGO IL 60607
11e566064512,white,female,177,1,1817 W 80TH ST CHICAGO IL 60620
11e70cd1ac21,white,female,175,3,3856 N ASHLAND AVE CHICAGO IL 60613
11ecc48d2b3d,white,male,176,2,3241 W MONTROSE AVE CHICAGO IL 60618
11ed6c1c1550,white,female,177,1,4800 N ASHLAND AVE IL 60640
11f22c9d93bf,white,female,176,2,2914 N CLARK ST CHICAGO IL 60657
11f27729dcd9,white,female,176,2,201 E GRAND AVE CHICAGO IL 60611
11fb0f486e91,black,female,175,3,805 W 111TH ST CHICAGO IL 60643
11ff934a3973,white,male,175,3,5744 N CALIFORNIA AVE CHICAGO IL 60659
1210bab31d3b,hispanic,female,176,2,2929 W 19TH ST CHICAGO IL 60623
12180632b57e,hispanic,male,176,2,700 E 47TH ST CHICAGO IL 60653
121bec9ef2f8,hispanic,male,177,1,2211 W 18th PL CHICAGO IL 60608
121df34cc9f0,white,male,176,2,1378-84 W LAKE ST CHICAGO IL 60607
121ea494bd71,white,male,172,6,926 W FULTON MARKET IL 60607
122214c8749e,asian,male,177,1,50 S LA SALLE ST CHICAGO IL 60603
122273ab9add,white,male,177,1,9510 S EWING AVE CHICAGO IL 60617
1224768a0f61,white,female,176,2,536 W ERIE ST CHICAGO IL 60610
